Priority,Business Name,Phone,Category,Rating,Website,Address,Hook,Opener
⚪ STANDARD,Pet Supermarket,(863) 619-7563,Pet Store,4.3★ (1496),https://www.petsupermarket.com/storelocator/?storeId=159,"4220 Florida Ave S, Lakeland, FL 33813, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,PetSmart,(863) 279-3923,Pet Store,4.3★ (1716),https://www.petsmart.com/stores/us/fl/lakeland-store2236.html?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,"919 Lakeland Park Center Dr #380, Lakeland, FL 33809, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Pet World - Auburndale,(863) 967-1898,Pet Store,4.3★ (1667),http://petworldflorida.com/,"3637 Havendale Blvd, Auburndale, FL 33823, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Petco,(863) 816-8296,Pet Store,4.3★ (2203),https://stores.petco.com/fl/lakeland/pet-supplies-lakeland-fl-2704.html,"4139 US Hwy 98 N, Lakeland, FL 33809, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Furniture & rug collection- used and new consignment store,(863) 648-5105,Thrift Store,4.3★ (187),https://www.facebook.com/furniture.consignmentshop,"5727 Florida Ave S, Lakeland, FL 33813, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,La Familia Pawn and Jewelry,(863) 646-5797,Pawn Shop,4.3★ (276),https://www.lafamiliapawn.com/locations/lakeland-fl,"5359 Florida Ave S, Lakeland, FL 33813, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,FURNITURE DISTRIBUTION CENTER,(863) 619-6777,Furniture Store,4.3★ (150),http://www.furnituredistributioncenter.com/,"4525 Florida Ave S, Lakeland, FL 33813, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Claussen's Furniture,(863) 647-1000,Furniture Store,4.3★ (84),http://www.claussensfurniture.com/,"4715 Florida Ave S, Lakeland, FL 33813, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,All American Furniture & Mattress,(863) 683-5054,Furniture Store,4.3★ (118),http://www.allamericanfurniturelakeland.com/,"1298 42nd St NW, Winter Haven, FL 33881, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Sleep Number,(863) 450-1025,Mattress Store,4.3★ (98),https://www.sleepnumber.com/stores/fl/lakeland/3700-us-highway-98-n?utm_source=google&utm_medium=organic&utm_campaign=GBP,"3700 US Hwy 98 N Suite 109, Lakeland, FL 33809, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,LOFT,(863) 688-3151,Clothing Store,4.3★ (64),https://www.loft.com/store/fl/lakeland/1433-town-center-drive?y_source=1_MTY0MjE2OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"1433 Town Center Dr, Lakeland, FL 33803, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Shooters Firearms & Gun Range,(863) 670-3473,Gun Shop,4.3★ (143),https://www.facebook.com/ShootersFirearms/,"6025 Florida Ave S, Lakeland, FL 33813, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Winn-Dixie,(863) 859-4611,Grocery Store,4.3★ (2174),https://www.winndixie.com/StoreDetails?search=664,"6600 N Socrum Loop Rd, Lakeland, FL 33809, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Dollar General Market,(863) 274-1020,Supermarket,4.3★ (1037),https://www.dollargeneral.com/store-directory/fl/lakeland/9829,"6525 N Socrum Loop Rd, Lakeland, FL 33809, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Aladdin Market,(863) 937-5760,Convenience Store,4.3★ (16),https://www.facebook.com/groups/120662396584665/,"825 Florida Ave S, Lakeland, FL 33801, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,The Nest Schools Lakeland,(863) 238-2998,Daycare,4.3★ (66),https://thenestschool.com/locations/lakeland/,"745 Lake Miriam Dr, Lakeland, FL 33813, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Little Wonders Academy,(863) 606-1382,Child Care,4.3★ (30),https://lw-academy.com/admission.html,"5100 US Hwy 98 N #10, Lakeland, FL 33809, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Kumon Math and Reading Center of Lakeland - Highlands,(863) 333-6222,Tutoring,4.3★ (7),https://www.kumon.com/lakeland-highlands-fl/?utm_source=local&utm_medium=gmb&utm_campaign=Lakeland%20Highlands,"5371 Florida Ave S, Lakeland, FL 33813, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Space Shop Self Storage,(866) 950-1643,Storage Facility,4.3★ (81),https://www.spaceshopselfstorage.com/locations/florida/lakeland/space-shop-self-storage-lakeland-west-memorial-blvd/,"2326 W Memorial Blvd, Lakeland, FL 33815, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Central Florida Casket Store & Funeral Chapel,(863) 669-1617,Funeral Home,4.3★ (41),http://www.casketstore.net/,"2090 E Edgewood Dr, Lakeland, FL 33803, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Haught Funeral Home,(813) 717-9300,Funeral Home,4.3★ (44),http://www.haught.care/,"708 W Dr Martin Luther King Jr Blvd, Plant City, FL 33563, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Executive Cleaners & Launderer,(863) 665-7890,Dry Cleaner,4.3★ (33),http://www.execdrycleaners.com/,"2127 E Edgewood Dr, Lakeland, FL 33803, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Tattoos Express FL LLC,(863) 333-0228,Tattoo Shop,4.3★ (18),http://www.instagram.com/inktherapytattoosllc,"5133 US Hwy 98 N, Lakeland, FL 33809, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Guitar Center,(863) 688-4590,Guitar Lessons,4.3★ (2004),https://stores.guitarcenter.com/fl/lakeland/774?source=4GOA5AJBA,"3165 US Hwy 98 N, Lakeland, FL 33805, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,"Old Salt Marine, Inc. - Lakeland, FL.",(863) 802-0543,Boat Repair,4.3★ (217),http://www.oldsaltmarine.com/,"1916 US Hwy 98 N, Lakeland, FL 33805, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Tires Plus,(863) 812-4255,Tire Shop,4.3★ (748),https://www.tiresplus.com/florida/lakeland/4650-us-hwy-98-n/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,"4650 US Hwy 98 N, Lakeland, FL 33809, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Jiffy Lube,(863) 333-4353,Oil Change,4.3★ (517),https://www.jiffylube.com/locations/fl/lakeland/3799,"6770 US Hwy 98 N, Lakeland, FL 33809, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Lakeland Glass & Mirror,(863) 665-2483,Windshield Repair,4.3★ (75),http://www.lakelandglassandmirrorllc.com/,"2580 Old Combee Rd suite b, Lakeland, FL 33805, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Olive Garden Italian Restaurant,(863) 858-3876,Italian Restaurant,4.3★ (4338),https://www.olivegarden.com/locations/fl/lakeland/lakeland-mall-us-highway-98/1033?cmpid=br:og_ag:ie_ch:loc_ca:OGGMB_sn:gmb_gt:lakeland-fl-1033_pl:locurl_rd:1015,"3911 US Hwy 98 N, Lakeland, FL 33809, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Five Guys,(863) 853-3183,Fast Food,4.3★ (2174),https://restaurants.fiveguys.com/4660-n-socrum-loop-rd,"4660 N Socrum Loop Rd, Lakeland, FL 33809, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Linksters Tap Room,(863) 606-5926,Sports Bar,4.3★ (284),https://paddywagonirishpub.com/,"5189 US Hwy 98 N, Lakeland, FL 33809, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
⚪ STANDARD,Cheddar's Scratch Kitchen,(863) 647-2170,Chicken Restaurant,4.3★ (4607),https://www.cheddars.com/locations/fl/lakeland/lakeland/2121?cmpid=br:csk_ag:ie_ch:loc_ca:CSKGMB_sn:gmb_gt:lakeland-fl-2121_pl:locurl_rd:1095,"3411 Florida Ave S, Lakeland, FL 33803, USA",Directory listing awareness,"I'm calling from Lakeland Local, a new business directory for the area. We've already listed your business and wanted to let you know — you can claim your listing for free."
