name,address,category,phone,website,rating,total_ratings,lat,lng,types,hours,place_id
"AJ Fence | Fence Contractor Aluminum, Vinyl, Wood & Chain Link","3929 Old Tampa Hwy, Lakeland, FL 33811, USA",Fence Contractor,(863) 816-3117,https://www.ajfencemfg.com/,4.1,132,28.031438,-82.02679510000002,"establishment,general_contractor,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJqaJg8zA43YgRJG5Vx9xP2N4
Fence Central,"5880 Lucerne Park Rd, Winter Haven, FL 33881, USA",Fence Contractor,(863) 353-2633,http://www.fencecentralfl.com/,4.9,816,28.0802749,-81.6663414,"establishment,general_contractor,point_of_interest","[""Monday: 7:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJvwJdgUJx3YgRa37Skq_TlRk
Hurricane Hero LLC,"101 Lake Wire Dr, Lakeland, FL 33815, USA",Fence Contractor,(863) 288-0018,https://hurricanehero.us/,5,14,28.0488576,-81.96061069999999,"establishment,general_contractor,point_of_interest","[""Monday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20091:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM""]",ChIJVVUlDLE43YgRyxUBj8QnoXw
Superior Fence & Rail,"3060 Dundee Rd, Winter Haven, FL 33884, USA",Fence Contractor,(863) 229-2762,https://www.superiorfenceandrail.com/polk-county/?utm_source=gmb&utm_medium=location&utm_campaign=sfr-polk-gmb&utm_content=main-5-15-2020,4.7,651,28.0218788,-81.674323,"establishment,general_contractor,point_of_interest,store","[""Monday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJPym7oJcS3YgR2Q4D8BK1-0c
J L Fence Company,"4411 E County Rd 542, Lakeland, FL 33801, USA",Fence Contractor,(863) 666-5135,,4.3,17,28.04327,-81.8694376,"establishment,general_contractor,point_of_interest,store","[""Monday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u200912:00\u202fPM"", ""Sunday: Closed""]",ChIJT8Q3o-M_3YgRFCsjECurisM
Precision Tree and Outdoor Services,"122 E Main St #132, Lakeland, FL 33801, USA",Tree Service,(863) 698-3342,https://precisiontreeandoutdoor.com/lakeland-tree-service,5,129,28.0443197,-81.9564222,"establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJr-IdVAVH3YgRPaxQ_O-keR8
A Better Cut Tree Service,"1829 Jupiter St, Lakeland, FL 33801, USA",Tree Service,(863) 808-6441,,4.8,70,28.0198841,-81.9011652,"establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJkxEWapA_3YgRe9S6SLLuJ_s
Casma Tree Services,"412 Longfellow Blvd Unit 1, Lakeland, FL 33801, USA",Tree Service,(863) 934-1075,https://linktr.ee/CasmaTV,5,114,28.0424193,-81.9233687,"establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJ_Xej8PE_3YgRtPqCyhn0nys
Tree Tune ups,"1130 N Lake Parker Ave, Lakeland, FL 33805, USA",Tree Service,(863) 512-1997,http://treetuneups.com/,5,120,28.0580803,-81.94167499999999,"establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJ96PAN2w_3YgR6T4NGblLg88
Florida Green Lawn Tree Service,"6635 Old Rd 37, Lakeland, FL 33811, USA",Tree Service,(863) 513-7251,http://www.floridagreentree.com/,4.9,146,27.944827,-81.97607699999999,"establishment,general_contractor,point_of_interest","[""Monday: 6:30\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 6:30\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 6:30\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 6:30\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 6:30\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 6:30\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: Closed""]",ChIJz7oB4D483YgREue7CHZQq6Y
IronHead Tree Service,"1137 Crestview Ave, Lakeland, FL 33805, USA",Tree Service,(863) 307-2553,https://www.ironheadtreeservice.com/,5,53,28.0583445,-81.97600249999999,"establishment,point_of_interest","[""Monday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",ChIJxY8vpZg43YgR-jUw1MIN1mA
High View Tree Service Inc,"2859 Hickory Ridge Dr, Lakeland, FL 33813, USA",Tree Service,(863) 698-6061,https://treeserviceslakeland.com/,5,80,27.9521398,-81.90810599999999,"establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJO-7mtSs93YgRzWPI9i9Yzpo
Sharp Cut Tree Service,"4414 N Combee Rd, Lakeland, FL 33805, USA",Tree Service,(863) 666-8392,https://www.sharpcuttree.com/,4.8,46,28.0992406,-81.90623099999999,"establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20093:00\u202fPM"", ""Sunday: Closed""]",ChIJ8aDVmnk_3YgRQm_X8UNBywI
Lyons Family Tree Care,"8819 Park-Byrd Rd, Lakeland, FL 33810, USA",Tree Service,(863) 267-5032,http://www.lyonsfamilytreecare.com/,4.5,81,28.1599007,-81.9900255,"establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJB3jcwClE3YgR5EdvQadQPFs
New Breeze Tree Service,"4539 Windee Ave, Lakeland, FL 33811, USA",Tree Service,(863) 513-2626,https://www.newbreezetreeservice.com/,4.8,27,27.9835236,-82.0055545,"establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJbwrPS_0_3YgR9fh9s3dxTM0
Clear Cut Tree Masters,"2219 New Jersey Rd, Lakeland, FL 33803, USA",Tree Service,(863) 583-2461,,5,19,28.0159103,-81.9329475,"establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJg-MyCzU53YgRQ20qIx9PMmk
Earnie's Tree Service,"801 Woodland Ave, Lakeland, FL 33801, USA",Tree Service,(863) 852-6789,,5,1,28.052446,-81.90335499999999,"establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJYbTjZYQ_3YgRifCmBcZQ4zU
Burton Pressure Washing LLC & Property Management Services,"2450 New Jersey Rd, Lakeland, FL 33803, USA",Pressure Washing,(863) 559-2359,https://softwashoflakeland.com/,5,60,28.0141233,-81.9322425,"establishment,general_contractor,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJ_QXKhNs43YgRo1qXROnGORg
"Cleaner Outlook Pressure Washing and Window Cleaning, LLC","1640 Meadowbrook Ave, Lakeland, FL 33803, USA",Pressure Washing,(863) 777-4281,https://cleaneroutlook.com/,5,261,28.0221635,-81.9276282,"establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Closed""]",ChIJMSNeIIQ53YgR2HAjLE-7GOg
Wrightlook Pressure Washing Company,"4823 Senander Crescent, Lakeland, FL 33810, USA",Pressure Washing,(813) 507-1606,https://www.wrightlookpressurewashing.com/,4.9,326,28.1035102,-81.9833304,"establishment,point_of_interest,roofing_contractor","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJ0RqiBxtH3YgRiQrBWWEn9Bk
Bay Area Exterior Washing,"841 N Florida Ave, Lakeland, FL 33801, USA",Pressure Washing,(863) 286-7693,http://www.bayareaexteriorwashing.com/,5,79,28.0524553,-81.9569811,"establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20098:00\u202fPM""]",ChIJuePOINf094kR3Hr4BnxQ7A8
"Clean Freak Pressure and Soft Wash, LLC","816 E Walnut St, Lakeland, FL 33801, USA",Pressure Washing,(863) 602-7108,,5,17,28.0399319,-81.94824179999999,"establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJRdHhIq4_3YgRN6DJftb9Jdg
Top Down Exterior Cleaning,"3429 Ashling Dr, Lakeland, FL 33803, USA",Pressure Washing,(863) 904-8956,https://topdowncleaning.com/,4.9,183,28.0036735,-81.9356387,"establishment,general_contractor,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: Closed""]",ChIJcVCkLYU-3YgRwlTjXztnJCw
Thompson Pressure Washing LLC,"5025 Elon Crescent, Lakeland, FL 33810, USA",Pressure Washing,(330) 329-3626,https://thompsonpw.com/,5,41,28.105303,-81.982349,"establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJFyOOXU0wMicRw0MrGs8aJ3s
"Target Pressure Cleaning, Inc.","6155 Florida Ave S Suite 17A, Lakeland, FL 33813, USA",Pressure Washing,(863) 640-8349,http://targetpressurecleaning.com/,4.8,162,27.9542831,-81.9693959,"establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJq6qqqpo_3YgRx1h23BwOZfY
Kelly's Pressure Washing,"4932 Tradition Dr, Lakeland, FL 33812, USA",Pressure Washing,(863) 860-3682,https://kellyspressurecleaning.com/,5,61,27.9756379,-81.9223623,"establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u20096:00\u202fPM"", ""Sunday: Closed""]",ChIJC84lOgg93YgRXIy5GeK0w24
Clean Coast Softwash,"502 E Main St, Lakeland, FL 33801, USA",Pressure Washing,(863) 347-3456,https://cleancoast.net/,5,23,28.0455281,-81.95260449999999,"establishment,general_contractor,point_of_interest","[""Monday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJa4npQu0_3YgRKZ6w8GfpRkc
"PSI Pressure Cleaning Service, LLC","5713 Sands Point Dr, Lakeland, FL 33809, USA",Pressure Washing,(863) 808-7109,http://www.psilakeland.net/,5,30,28.1178131,-81.96873,"establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u200912:00\u202fPM"", ""Sunday: Closed""]",ChIJD829JltH3YgRlKxkVldMWhU
Wash Force,"2020 S Combee Rd Unit 16, Lakeland, FL 33801, USA",Pressure Washing,(863) 225-1919,http://www.washforce.us/,5,61,28.0189168,-81.907406,"establishment,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Closed""]",ChIJzTYcm2Hp5AMRW3K9BVAa6xU
Sure Shot Pressure Washing Pros LLC,"6562 Crews Vue Loop, Lakeland, FL 33813, USA",Pressure Washing,(863) 944-6954,,5,15,27.9474229,-81.8889678,"establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Sunday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM""]",ChIJReWcM3E0a4QREn-9MRK7EI8
JG Pressure Clean,"455 Enclave Pl, Lakeland, FL 33803, USA",Pressure Washing,(863) 608-6710,https://www.jgpressureclean.com/,0,0,28.0109266,-81.97960479999999,"establishment,point_of_interest","[""Monday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Sunday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM""]",ChIJvdKtvaD4igYRI4TBuQMVyZk
Jonny’s pool cleaning,"1220 Lakewood Rd, Lakeland, FL 33805, USA",Pool Service,(863) 812-6325,,5,102,28.1177897,-81.9320044,"establishment,point_of_interest","[""Monday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: 7:00\u202fAM\u2009\u2013\u20091:00\u202fPM"", ""Sunday: Closed""]",ChIJYYaUBJ4y0GwRrzlEKjsd6cs
Kristi's Pool Service,"8625 Tomkow Rd, Lakeland, FL 33809, USA",Pool Service,(863) 815-1464,http://kristispoolservice.com/?utm_source=gbp&utm_medium=organic&utm_campaign=GoogleBusinessProfile,4.5,97,28.156418,-81.896205,"establishment,general_contractor,point_of_interest","[""Monday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20097:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJg-cYViZC3YgRr-p3wHApo80
Richard's Pool Service,"Post Office, Box 6365, Lakeland, FL 33807, USA",Pool Service,(863) 648-9657,https://www.richardspoolservicefl.com/,4.7,27,27.9747796,-81.9601321,"establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJZY7l7f073YgRvNCAem5vu1U
Parrydise Pools,"2875 Mine and Mill Rd Suite 101, Lakeland, FL 33801, USA",Pool Service,(863) 397-9085,https://parrydisepools.com/,4.7,32,28.0144762,-81.9010512,"establishment,point_of_interest","[""Monday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJS7z9x54_3YgRVWsVeWPpD58
Michael's Pool Service Inc.,"2618 Industrial Park Dr, Lakeland, FL 33801, USA",Pool Service,(863) 648-4888,https://michaelspoolservice.com/,3.3,7,28.0240049,-81.9071129,"establishment,general_contractor,point_of_interest","[""Monday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Tuesday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Wednesday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Thursday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Friday: 7:00\u202fAM\u2009\u2013\u20094:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJObsNfXE_3YgRDT1F2ReeZMk
Deep Dive Pool Services,"6323 Oak Square W, Lakeland, FL 33813, USA",Pool Service,(863) 216-2508,http://www.deepdivepoolservices.com/,5,8,27.9494902,-81.9604535,"establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJ1bT2k-w73YgRwEvg2D55T00
AccuAquatics Pool Care,"1880 N Crystal Lake Dr #60, Lakeland, FL 33801, USA",Pool Service,(863) 712-4874,http://accuaquaticspoolcare.com/?utm_source=gmb&utm_medium=referral,4.5,26,28.0269642,-81.9236087,"establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJe-tW-hA_3YgRojspOQajdXk
Pool Works,"226 E Lake Ave, Auburndale, FL 33823, USA",Pool Service,(863) 270-4785,https://teampoolworks.com/?utm_source=google&utm_medium=local,4.8,679,28.0637727,-81.7863254,"establishment,general_contractor,point_of_interest,store","[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 8:00\u202fAM\u2009\u2013\u20091:00\u202fPM"", ""Sunday: Closed""]",ChIJY5_VjFBr3YgRnRiI2G_SgpM
Big Fin Pool Service,"304 E Pine St #1242, Lakeland, FL 33801, USA",Pool Service,(863) 348-2061,http://bigfinpoolservice.com/,5,2,28.0460591,-81.9548104,"establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJ2TttwpE53YgRniyj7woangI
Lakeland Pool Services,"5318 Nichols Dr W, Lakeland, FL 33812, USA",Pool Service,(863) 644-2420,https://www.aquaticsconnect.com/lakeland/services-vendors/lakeland-pool-services,5,2,27.9686213,-81.8962456,"establishment,general_contractor,point_of_interest","[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]",ChIJhdE7tXc-3YgRQMKYhwqm3QE
The Friendly Guys Pool Cleaners,"16132 Churchview Dr, Lithia, FL 33547, USA",Pool Service,(813) 981-1133,https://lithiapoolservice.com/ContactUs.asp,4.9,117,27.8421972,-82.2154968,"establishment,point_of_interest","[""Monday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 8:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: 9:00\u202fAM\u2009\u2013\u20092:00\u202fPM"", ""Sunday: Closed""]",ChIJVVXlLyvTwogRyS3np2hCXbk
A Square Deal Locksmith,"836 W Main St, Lakeland, FL 33815, USA",Locksmith,(863) 370-9788,http://www.asquaredeallocksmith.com/,4.7,374,28.0427134,-81.96730579999999,"establishment,locksmith,point_of_interest","[""Monday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Tuesday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Wednesday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Thursday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Friday: 9:00\u202fAM\u2009\u2013\u20095:00\u202fPM"", ""Saturday: Closed"", ""Sunday: Closed""]",ChIJVVVVVYk43YgR2bnSNSJ03VA
