name,address,category,phone,website,rating,total_ratings,lat,lng,types,place_id
Green Leaf Solar,"39252 South Ave, Zephyrhills, FL 33542, USA",Solar Panel Installation,(813) 509-9739,https://greenleafsolarpower.com/,4.9,31,28.2298948,-82.16681659999999,"electrician,establishment,point_of_interest",ChIJU3KYfbjxSqURtA5wB7pvcmo
AAA Solar Source Lakeland,"534 Timberlane S, Lakeland, FL 33801, USA",Solar Panel Installation,(352) 352-6771,,0,0,28.0378194,-81.91051750000001,"establishment,point_of_interest",ChIJ13pdtrM43YgRzhpP1DBFXSs
Florida Electric & Solar,"302 Knights Run Ave # 1150, Tampa, FL 33602, USA",Solar Panel Installation,(833) 704-7336,http://www.floridaelectricandsolar.com/,5,800,27.9375928,-82.45284269999999,"establishment,point_of_interest,roofing_contractor",ChIJmXBvf6PFwogRbm4KHu0DicA
PlugPV LLC,"3950 Anchuca Dr Suite 14, Lakeland, FL 33811, USA",Solar Panel Installation,(863) 250-5008,http://www.plugpv.com/,3.8,27,27.9939633,-82.04697569999999,"establishment,point_of_interest",ChIJvWFo1i033YgRhqT523PQyLY
US Solar,"2732 Broadway Center Blvd, Brandon, FL 33510, USA",Solar Panel Installation,(800) 351-3430,http://joinussolar.com/,4.7,1923,27.9676704,-82.32492239999999,"establishment,point_of_interest,roofing_contractor",ChIJNeddnP3FwogR7VM3iMoln6A
Lakeland Electric,"501 E Lemon St, Lakeland, FL 33801, USA",Solar Panel Installation,(863) 834-9535,https://lakelandelectric.com/contact-us,2.1,678,28.0422649,-81.9526367,"establishment,point_of_interest",ChIJG8w11Eo_3YgRGg-Ofr7qkHE
LRE Foundation Repair,"1115 S Main St # 101, Brooksville, FL 34601, USA",Foundation Repair,(352) 325-4686,https://lrefoundationrepair.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-brooksville,4.8,1668,28.542527,-82.3869179,"establishment,general_contractor,point_of_interest",ChIJ5SM9lVID6IgRKcWO4TwZB4I
VRTX Lakeland,"500 Florida Ave S ste 404, Lakeland, FL 33801, USA",Water Damage Restoration,(863) 250-3959,https://vrtxwaterdamagerestoration.com/lakeland-fl/,5,38,28.0384908,-81.9568093,"establishment,general_contractor,point_of_interest",ChIJ4TpiIiM53YgR4MYCdax8xTg
United Water Restoration Group of Lakeland,"3928 Anchuca Dr, Lakeland, FL 33811, USA",Water Damage Restoration,(863) 333-9865,https://uwrglakelandfl.com/,5,57,27.9934298,-82.04526829999999,"establishment,general_contractor,point_of_interest",ChIJwUfUH3833YgRo5AwkdYMBD8
Florida Restoration Specialists LLC,"2803 Maine Ave, Lakeland, FL 33801, USA",Water Damage Restoration,(863) 588-6617,https://fldryout-191fa6ba.base44.app/,4.2,13,28.011157,-81.9033547,"establishment,general_contractor,point_of_interest",ChIJJ7fij14_3YgRu-reWipcy74
PuroClean Emergency Restoration Specialists,"1404 Mercantile Ct, Plant City, FL 33563, USA",Water Damage Restoration,(813) 578-0484,https://www.puroclean.com/lakeland-fl-puroclean-emergency-restoration-specialists,4.9,226,28.002822,-82.14765,"establishment,general_contractor,point_of_interest",ChIJpbTj8z453YgRTyTugf1FIGw
Paul Davis Restoration of Polk County,"3306 Waterfield Rd, Lakeland, FL 33803, USA",Water Damage Restoration,(863) 644-7373,https://polk-county.pauldavis.com/,4.5,130,28.0035485,-81.89690139999999,"establishment,general_contractor,point_of_interest",ChIJuXdtsWMT3YgRikaRqFOA3Vs
Urgent Restoration,"3237 US-98, Lakeland, FL 33803, USA",Water Damage Restoration,(863) 342-6329,https://urgentrestoration.com/,4.9,68,28.008645,-81.90871960000001,"establishment,general_contractor,point_of_interest",ChIJ6VbfY4kX3YgROEiJ142k658
Rytech Restoration of Central FL,"3928 Anchuca Dr #10, Lakeland, FL 33811, USA",Water Damage Restoration,(863) 225-0808,https://central-florida.rytechinc.com/,4.8,72,27.993334,-82.0451832,"establishment,general_contractor,point_of_interest",ChIJ49IAuUSe54gRO5cn-_0SCbo
Aqua Shield Recovery,"304 E Pine St, Lakeland, FL 33801, USA",Water Damage Restoration,(863) 312-4355,https://aquashieldrecovery.online/,0,0,28.0461294,-81.954785,"establishment,general_contractor,point_of_interest",ChIJ287tHPQ53YgRMElLUQkaekM
MGM Recovery,"4040 Kidron Rd Suite 9, Lakeland, FL 33811, USA",Water Damage Restoration,(844) 395-2781,https://www.mgmrecovery.org/,5,39,27.9933784,-82.0298793,"establishment,general_contractor,point_of_interest",ChIJefu3GO3NwogRxd21Qpbxc4s
Mold Removal Solutions - Lakeland FL,"902 Florida Ave S STE 101, Lakeland, FL 33803, USA",Water Damage Restoration,(863) 400-6226,,5,9,28.033038,-81.95699499999999,"establishment,general_contractor,point_of_interest",ChIJVdmYjDg53YgRz4h2LaR96AI
Advantage Restoration & Contracting,"607 Hitchcock St STE 105, Plant City, FL 33563, USA",Water Damage Restoration,(813) 616-5183,https://advantage-rc.com/,4.9,44,28.009861,-82.1197274,"establishment,general_contractor,point_of_interest",ChIJFfpW8z403YgRsulbIq_2qvA
"American Restoration Contractors, LLC","4960 Lakeland Commerce Pkwy Unit 6, Lakeland, FL 33805, USA",Water Damage Restoration,(888) 272-0163,https://www.arc-florida.com/,5,16,28.1072589,-81.9061584,"establishment,general_contractor,point_of_interest,roofing_contractor",ChIJuWQjOjZB3YgR_tXQtl-Ohs8
SERVPRO of Bartow/Lakeland Highlands,"3705 US Hwy 98 S, Lakeland, FL 33812, USA",Water Damage Restoration,(863) 510-5962,https://www.servpro.com/locations/fl/servpro-of-bartow-lakeland-highlands?utm_medium=organic&utm_source=gbp,4.7,91,27.9963817,-81.8998518,"establishment,general_contractor,health,laundry,point_of_interest",ChIJNdXDplw-3YgRlcDIZQX-x5k
On-Deck Restoration,"3702 Century Blvd #1, Lakeland, FL 33811, USA",Water Damage Restoration,(863) 510-9048,https://ondeckrestoration.com/,4.4,45,27.99765,-82.011253,"establishment,general_contractor,point_of_interest",ChIJv54Kjb053YgRtF_c7pWAKyM
LV LLC,"3363 US-17, Haines City, FL 33844, USA",Water Damage Restoration,(863) 969-9097,http://www.lvrestorellc.com/,5,291,28.1069304,-81.66462349999999,"establishment,general_contractor,point_of_interest",ChIJDR66rbJx3YgRfPuUIizPoN0
GCS Restoration,"3829 Progress Dr, Lakeland, FL 33811, USA",Water Damage Restoration,(800) 691-2767,https://gcsrestoration.com/,4.9,109,27.9953131,-82.04173019999999,"establishment,point_of_interest",ChIJ6d_IeHDkFaQRTAm5fhf0miE
Coastal Mold Testing LLC,"625 Christina Lake Dr, Lakeland, FL 33813, USA",Mold Remediation,(863) 316-2584,https://www.coastalmoldtesting.com/,5,24,27.949317,-81.9668409,"establishment,point_of_interest",ChIJAwRWtXw73YgRXolHl5LaeHo
Donaldson Environmental,"334 Longfellow Blvd, Lakeland, FL 33801, USA",Mold Remediation,(863) 401-3692,http://www.donaldsonenvironmental.com/,5,3,28.0429581,-81.9237803,"establishment,point_of_interest",ChIJR55Gd1A_3YgRQrPoafwHeHo
Advanced Certified Environmental,"1238 Valley Hill Dr Suit 101, Lakeland, FL 33813, USA",Mold Remediation,(863) 640-2841,https://advancedcertifiedenvironmental.com/,4.8,25,27.9790251,-81.9424626,"establishment,point_of_interest",ChIJAQB1faU-3YgRdaOGB6amXM4
Joyce Automotive and Towing,"1034 E Main St, Lakeland, FL 33801, USA",Auto Repair,(863) 343-2537,http://joyceautomotive.com/,4.6,1390,28.0444801,-81.9435927,"car_repair,establishment,point_of_interest",ChIJk2hVwEg_3YgRFQDS8LnLUjM
"Ajax Auto Place.com, LLC","701 Florida Ave S, Lakeland, FL 33801, USA",Auto Repair,(863) 940-9004,https://ajaxautoplace.com/,4.8,233,28.0366571,-81.9574451,"car_repair,establishment,point_of_interest",ChIJWXfNj8U_3YgRD-uYyf_S1Do
First Choice Auto Solutions,"1639 W Memorial Blvd, Lakeland, FL 33815, USA",Auto Repair,(863) 225-5175,,4.9,271,28.0552682,-81.98198909999999,"car_repair,establishment,point_of_interest",ChIJYZV4Mkk_3YgRHxmOpDx8JzQ
Carlisle's Auto Service,"324 S Lake Parker Ave, Lakeland, FL 33801, USA",Auto Repair,(863) 683-0895,,4.6,134,28.0408403,-81.9404486,"car_repair,establishment,gas_station,point_of_interest",ChIJb3dtmEc_3YgRptdtSiMiqzs
Thompson's Auto Clinic / AutoForm,"127 N Lake Parker Ave, Lakeland, FL 33801, USA",Auto Repair,(863) 688-8975,,4.5,122,28.0451004,-81.9404277,"car_repair,establishment,point_of_interest",ChIJCc_UeUY_3YgR2W7LndxTRyo
A & D Repair Center,"1241 George Jenkins Blvd, Lakeland, FL 33815, USA",Auto Repair,(863) 682-4950,https://adrepaircenter.com/,4.9,138,28.0436276,-81.9757162,"car_repair,establishment,point_of_interest",ChIJd1BEZJU43YgR2bK8OolS540
Pro Care Auto Repair,"3407 US-98, Lakeland, FL 33803, USA",Auto Repair,(863) 683-6598,http://www.procareautorepairllc.com/,4.7,190,28.0027302,-81.9040589,"car_repair,establishment,point_of_interest",ChIJA7aQkUc_3YgR_sZM347mm38
City Garage,"entrance on Combee Rd, 1115 S Combee Rd, Lakeland, FL 33801, USA",Auto Repair,(863) 683-3000,http://www.citygaragefl.com/,4.8,180,28.0289919,-81.90820719999999,"car_repair,establishment,point_of_interest,store",ChIJqecDtc043YgRyhuMTy4vA6E
American Auto Repair,"5601 US Hwy 98 N, Lakeland, FL 33809, USA",Auto Repair,(863) 940-9797,https://americanautorepair.com/,4.7,280,28.1152473,-81.9732075,"car_repair,establishment,point_of_interest,store",ChIJhbHdzuRH3YgR8DmTDe6I1y4
Lakeland Auto Service inc.,"1323 W Memorial Blvd, Lakeland, FL 33815, USA",Auto Repair,(863) 687-9800,https://www.facebook.com/Lakelandautoservice/,4.1,87,28.0551827,-81.97716849999999,"car_repair,establishment,point_of_interest,store",ChIJJSpTRJg43YgR1c1qOy8OOkk
Car Tech,"218 E Memorial Blvd, Lakeland, FL 33801, USA",Auto Repair,(863) 687-7335,https://cartechlakeland.com/,4.4,63,28.0552963,-81.9555976,"car_repair,establishment,point_of_interest",ChIJm2NW-6w43YgR2zkYi9NKBBk
Kenny's Auto Clinic llc,"1053 E Main St, Lakeland, FL 33801, USA",Auto Repair,(863) 860-7580,,4.9,126,28.0438736,-81.94283310000002,"car_repair,establishment,point_of_interest",ChIJqdU5n0g_3YgRrYKEKGDD4nU
DNJ Auto Repair,"2005 US-92, Lakeland, FL 33801, USA",Auto Repair,(863) 687-8748,https://dnjauto.com/,4.6,103,28.0482361,-81.92395929999999,"car_repair,establishment,point_of_interest",ChIJY3nNbG8_3YgR7qi0HHPqYeY
The Auto Repair Guys LLC,"117 Bert St, Lakeland, FL 33805, USA",Auto Repair,(863) 365-7095,https://theautorepairguys.org/,4.1,141,28.0843797,-81.9566615,"car_repair,establishment,general_contractor,health,point_of_interest",ChIJTc5HImBH3YgR8RRFtwwuho8
Hamlet Automotive in Lakeland FL,"4421 US-92 #109, Lakeland, FL 33801, USA",Auto Repair,(863) 665-2529,http://www.hamletautomotive.com/,5,120,28.0467035,-81.869125,"car_repair,establishment,point_of_interest",ChIJjyFhuvw_3YgRVS2ZXw1Ty-4
1 Stop Auto,"3518 Waterfield Rd, Lakeland, FL 33803, USA",Auto Repair,(863) 669-9541,http://1stopauto.shop/,4.9,84,28.0000658,-81.89656110000001,"car_repair,establishment,point_of_interest",ChIJuRdZ-PxF3YgR8_O5WSJXyp4
Superior Auto Tech,"909 N Massachusetts Ave, Lakeland, FL 33801, USA",Auto Repair,(863) 682-0977,,4.9,45,28.0533241,-81.9539372,"car_repair,establishment,point_of_interest,store",ChIJw0jdN6043YgROr5x6lvTzIE
Gerald's Automotive - Lakeland Car Repair,"122 S Eastside Dr, Lakeland, FL 33801, USA",Auto Repair,(863) 665-3765,http://geralds-automotive.edan.io/,4.9,99,28.0432662,-81.9103164,"car_repair,establishment,point_of_interest",ChIJcSnR_HU_3YgRxlrTYJWeY-k
Gibbons Auto Service,"2625 Industrial Park Dr, Lakeland, FL 33801, USA",Auto Repair,(863) 900-8363,http://gibbonsautoservice.com/,5,116,28.0236369,-81.9069379,"car_repair,establishment,point_of_interest",ChIJIQHZQ64_3YgReh9lnNpiKw0
Elite Automotive,"1379 Marcum Rd, Lakeland, FL 33810, USA",Auto Repair,(863) 272-9771,https://m.facebook.com/100063695494020/,4.7,506,28.1286621,-81.97583,"car_repair,establishment,point_of_interest",ChIJhWU9k75G3YgR4MOHwEejBo8
RDS Automotive Lakeland Mechanic,"2528 E Main St, Lakeland, FL 33801, USA",Mechanic,(863) 640-3010,http://www.rdsautolakeland.com/,5,12,28.0444938,-81.90889949999999,"car_repair,establishment,point_of_interest",ChIJKV8eBus_3YgR7sUgxxF5WEo
Autosauce Auto Repair - Auto Repair Shop,"820 Creative Dr #1, Lakeland, FL 33813, USA",Mechanic,(863) 247-6345,https://www.autosaucerepair.com/,4.9,276,27.9627719,-81.969803,"car_repair,establishment,point_of_interest,store",ChIJH9WOcSY73YgRxwQ9CPAN-mE
Willie Automotive & Towing Service,"1605 S Combee Rd, Lakeland, FL 33801, USA",Auto Mechanic,(863) 665-0101,https://www.willieautomotiveinc.com/?utm_source=omg-gbp&utm_medium=webclick,4.2,328,28.0228834,-81.9081063,"car_repair,establishment,point_of_interest",ChIJzbdatKk_3YgRinzFk8wn4p4
Eastside Auto Service,"801 N Combee Rd, Lakeland, FL 33801, USA",Auto Mechanic,(863) 665-5873,http://eastsideautolakeland.com/,4.7,41,28.0519539,-81.9076918,"car_repair,establishment,point_of_interest",ChIJv-EYW4I_3YgRuar6RKUGs2o
Lakeland Automall,"1430 W Memorial Blvd, Lakeland, FL 33815, USA",Car Dealership,(863) 577-5030,https://www.lakelandautomall.com/,4.6,3052,28.0540839,-81.9790111,"car_dealer,car_repair,establishment,finance,point_of_interest",ChIJRTcPypk43YgRM9QQrM_hG-E
Lovering Auto Sales,"111 Bartow Rd, Lakeland, FL 33801, USA",Car Dealership,(863) 687-8888,http://www.loveringautosales.com/,4.8,254,28.0434354,-81.94668469999999,"car_dealer,establishment,point_of_interest,store",ChIJhSk0bUk_3YgRDoW3sfP0XMs
OKCarz Lakeland,"1200 W Memorial Blvd, Lakeland, FL 33815, USA",Car Dealership,(863) 285-3273,http://www.okcarz.com/,3.9,1299,28.0542882,-81.97394270000001,"car_dealer,establishment,point_of_interest,store",ChIJXY8mS7043YgRD1xigvKN2gs
Bayside Automall,"126 S Lake Parker Ave, Lakeland, FL 33801, USA",Car Dealership,(863) 940-3350,http://www.baysideautomall.com/,4.8,180,28.0432845,-81.9404531,"car_dealer,car_repair,establishment,point_of_interest,store",ChIJQ8lLW0Y_3YgRywU2xsUXyrs
Regal Used Cars Lakeland,"1105 Bartow Rd, Lakeland, FL 33801, USA",Car Dealership,(863) 824-5469,https://usedcarlakeland.com/?utm_source=google&utm_medium=organic&utm_campaign=Google_my_business&utm_content=website,4.2,797,28.0305227,-81.9330426,"car_dealer,establishment,finance,point_of_interest,store",ChIJz0_gnD0_3YgRvXoqMg92PQ0
CARLANDO,"501 N Florida Ave, Lakeland, FL 33801, USA",Car Dealership,(863) 225-2444,http://www.carlando.com/,4.6,404,28.0488845,-81.95684179999999,"car_dealer,establishment,point_of_interest,store",ChIJ6fxwMcU_3YgR2rUy1v-jfi8
EZ AUTO Lakeland,"1612 W Memorial Blvd, Lakeland, FL 33815, USA",Car Dealership,(863) 940-9675,https://www.ezautousa.com/,4.8,271,28.0543764,-81.98097179999999,"car_dealer,car_repair,establishment,finance,point_of_interest",ChIJm19aHJo43YgRa36c4qJJKIs
Regal Automotive,"2615 Lakeland Hills Blvd, Lakeland, FL 33805, USA",Car Dealership,(863) 588-7785,https://www.regallakeland.com/,4.1,969,28.0762481,-81.95275869999999,"car_dealer,establishment,point_of_interest,store",ChIJeZ0YWa1A3YgRZUkeKKFYbeI
CarMax,"3223 US Hwy 98 N, Lakeland, FL 33805, USA",Car Dealership,(305) 714-2932,https://www.carmax.com/stores/6016?utm_source=SEO_Local&utm_medium=SEO_Local_Snack_Pack&utm_campaign=SEO_FL&utm_content=SEO_Lakeland&utm_term=SEO_6016,4.2,407,28.0832951,-81.96705,"car_dealer,establishment,point_of_interest,store",ChIJCx8T6r5H3YgRJW6UTvlvUDU
Lakeland Chrysler Dodge Jeep RAM,"2875 Mall Hill Dr, Lakeland, FL 33810, USA",Car Dealership,(863) 617-7801,https://www.lakelanddodge.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,4.1,8415,28.0770845,-81.9830535,"car_dealer,car_repair,establishment,point_of_interest,store",ChIJ__8_fG9H3YgR3KFM3sxn0NY
Exxact Cars | Used Car Dealer | Finance | Lakeland,"1230 E Main St, Lakeland, FL 33801, USA",Car Dealership,(863) 333-5225,http://www.exxactcars.com/,4.4,117,28.0447791,-81.9395064,"car_dealer,establishment,point_of_interest,store",ChIJx1CJMGNt54gRc490XOqkOAY
King Auto Sales Of Lakeland,"529 S Combee Rd, Lakeland, FL 33801, USA",Car Dealership,(863) 333-0575,http://www.kingautosaleslakeland.com/,4.8,214,28.0379868,-81.9082656,"car_dealer,establishment,point_of_interest,store",ChIJVVXxip8_3YgRXjjHgILXVGs
Regal Lakeland,"925 Bartow Rd, Lakeland, FL 33801, USA",Car Dealership,(863) 824-5469,https://regallakeland.com/?utm_source=google&utm_medium=organic&utm_campaign=Google_my_business&utm_content=website,4.1,726,28.0313209,-81.9346137,"car_dealer,car_repair,establishment,point_of_interest,store",ChIJT6w1Rjw_3YgR1RTdYBjGXTw
Regal Lakeland Pre-Owned North,"2615 Lakeland Hills Blvd, Lakeland, FL 33805, USA",Car Dealership,(863) 687-8000,http://www.regallakeland.com/,3.8,41,28.0742861,-81.95273569999999,"car_dealer,establishment,point_of_interest,store",ChIJQawKvXNB3YgRewUOIUg9c7Q
Joseph Motors,"3003 S Combee Rd, Lakeland, FL 33803, USA",Car Dealership,(863) 665-2800,https://www.josephmotors.com/,4.5,176,28.0097121,-81.9081198,"car_dealer,car_repair,establishment,finance,point_of_interest",ChIJeX6s2lU-3YgRBOYaiZ8QHsk
IDEAL WHEELS,"502 N Florida Ave, Lakeland, FL 33801, USA",Car Dealership,(863) 968-6815,http://www.myidealwheels.com/,4.3,184,28.0488679,-81.9577497,"car_dealer,establishment,point_of_interest,store",ChIJ37KLlGQ53YgRxfl3SRuBgmg
Yerton Leasing & Auto Sales,"1002 E Main St, Lakeland, FL 33801, USA",Car Dealership,(863) 688-8555,http://www.yertonautos.com/,4.6,91,28.0445058,-81.9445107,"car_dealer,establishment,point_of_interest,store",ChIJ87bmwkg_3YgRmcbzgcA4K-g
CARNUGO | Used Car Dealer |,"225 S Combee Rd, Lakeland, FL 33801, USA",Car Dealership,(863) 417-6017,http://www.carnugo.com/,4.7,37,28.0425649,-81.9082634,"car_dealer,establishment,point_of_interest,store",ChIJswmrUsw53YgRiS8f_1fGjwI
Lakeland Toyota,"2925 Mall Hill Dr, Lakeland, FL 33810, USA",Car Dealership,(863) 688-5451,https://www.lakelandtoyota.com/?y_source=1_Mzg1MTcyOTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.2,14028,28.0781869,-81.981115,"car_dealer,establishment,finance,point_of_interest,store",ChIJXY8mS7043YgRrTcCWiU4oBI
Lakeland Car Mart,"3225 Bartow Rd, Lakeland, FL 33803, USA",Car Dealership,(863) 594-1480,,4.7,607,28.0088846,-81.90934949999999,"car_dealer,establishment,point_of_interest,store",ChIJy-ilTwc_3YgRFiwBIAZvyCA
Murphy's Auto Sales,"110 N Lake Parker Ave, Lakeland, FL 33801, USA",Used Cars,(863) 937-9729,http://www.murphyslakeland.com/,4,108,28.0445268,-81.9412297,"car_dealer,car_repair,establishment,point_of_interest,store",ChIJD2xGbUY_3YgR24EDoQH-A18
"Warren's Auto Sales, Inc.","2405 US-92, Lakeland, FL 33801, USA",Used Cars,(863) 665-8700,http://www.warrenscarlot.com/,4.3,124,28.047481,-81.91221,"car_dealer,establishment,point_of_interest,store",ChIJz2HN6bE_3YgRC9e9YEu913E
DriveTime Used Cars,"1825 W Memorial Blvd, Lakeland, FL 33815, USA",Used Cars,(863) 683-0066,https://www.drivetime.com/?reg=tpa&source=local&vend=google&camn=10603&utm_content=website,4.9,2049,28.0553545,-81.98535509999999,"car_dealer,establishment,finance,point_of_interest,store",ChIJJ1FxxZo43YgRkBJ1IWiTLe4
Central florida auto sales,"1921 E Memorial Blvd, Lakeland, FL 33801, USA",Used Cars,(863) 603-3635,http://www.centralfloridaautosales.net/,4.5,41,28.0484538,-81.9252786,"car_dealer,establishment,point_of_interest,store",ChIJ2c0IgW053YgRdxJuHOXdOUI
K&J Auto Sales LLC,"1406 N Combee Rd, Lakeland, FL 33801, USA",Used Cars,(863) 337-4325,http://kjautogroup.com/,4.7,28,28.0627768,-81.90844,"car_dealer,establishment,point_of_interest,store",ChIJgQF1L2tB3YgRvYlJcO6ggvo
Checkered Flag Auto Sales,"8030 US Hwy 98 N, Lakeland, FL 33809, USA",Used Cars,(863) 815-3639,https://www.checkeredflagnorth.com/,4.2,220,28.1460761,-81.9744146,"car_dealer,establishment,point_of_interest,store",ChIJna19Vr1G3YgRiXECAE_wKrM
Lakeland Automall - Ford - Hyundai - Genesis,"1430 W Memorial Blvd, Lakeland, FL 33815, USA",New Cars,(863) 683-5585,http://www.lakelandautomall.com/,4.3,7,28.0539526,-81.97896349999999,"car_dealer,car_repair,establishment,point_of_interest,store",ChIJ3Q4WwJk43YgR7GINarCdPFU
Lux Automotive LLC,"705 W Memorial Blvd, Lakeland, FL 33815, USA",New Cars,(863) 337-6662,https://www.luxautomotivellc.com/,5,29,28.0553206,-81.9647276,"car_dealer,establishment,point_of_interest,store",ChIJk7oW_IU53YgRWlDU-c1EiHA
Take The Key Car Sales,"1307 W Memorial Blvd, Lakeland, FL 33815, USA",New Cars,(863) 346-7370,https://www.takethekey.net/,4.9,86,28.0552649,-81.9768493,"car_dealer,establishment,point_of_interest,store",ChIJOy9-EzI53YgRkMxz3FEsIIk
Jeff's Auto Body,"912 W Main St, Lakeland, FL 33815, USA",Auto Body Shop,(863) 688-4646,,4.9,57,28.0425839,-81.9681811,"car_repair,establishment,point_of_interest",ChIJNRm77bg43YgRl3lcZ5eGSME
Meisner Paint & Body Inc,"925 N Massachusetts Ave, Lakeland, FL 33801, USA",Auto Body Shop,(863) 687-8642,,4.4,125,28.053653,-81.954021,"car_repair,establishment,point_of_interest",ChIJdSmUMK043YgRKg9MJ5EOTDM
